id,current_title,current_date,decision,final_decision,proposed_title,proposed_date_iso,review_required,evidence_level,confidence,status,result_bucket,reasoning_short,recommendation
2c9529d0-2493-4540-87c3-89a8e8e060f1,Concile Quinisexte à Constantinople,0692-01-01,UPDATE_TITLE,REVIEW,Concile Quinisexte,0692-01-01,true,A,1,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Le titre est plus concis sans la localisation, qui est déjà dans la description. La date est conservée car elle est cohérente avec la description.",Vérifier si des sources plus précises existent pour la date.
3b965e1f-a963-49b8-8065-eb5e7c0252bc,Institution des Monts-de-piété,1515-01-01,DELETE,DELETE,,,true,A,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,L'événement décrit un processus et non un événement unique. La date de 1515 n'est pas univoque.,Supprimer l'événement car il décrit un processus plutôt qu'un événement singulier.
936af37d-5e60-4229-bc54-87ce8464bdb4,Synode d'Orléans : Condamnations pour hérésie,1022-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,Synode d'Orléans,1022-01-01,false,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Le titre est acceptable et la date semble correcte d'après la description. Le titre est rendu plus concis.,Conserver la fiche avec le titre et la date actuels. Rechercher des sources secondaires pour confirmer la date.
281aeb82-03f2-473c-bbc3-8f0eb18eaaee,Alliance franco-ottomane,1543-01-01,DELETE,DELETE,,,true,A,1,INSUFFICIENT_EVIDENCE,absence_de_singularite,"L'alliance franco-ottomane est un processus historique de longue durée, pas un événement singulier. La date fournie est incorrecte.",Supprimer car il s'agit d'une alliance de longue durée et non d'un événement ponctuel. La date est incorrecte.
b748197a-a7ea-49be-91e8-5c377092d1d0,Ouverture du Bon Marché,1852-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,L'audit précédent n'a pas trouvé de sources fiables confirmant la date. Il faut poursuivre la recherche de sources.,Rechercher des sources externes fiables mentionnant l'année exacte de l'ouverture du Bon Marché.
bb4d0e51-7bc6-4f21-9826-6c89ff74bcfc,Translation des reliques de saint Liboire,0836-01-01,REVIEW,REVIEW,,,true,C,0,INSUFFICIENT_EVIDENCE,preuve_insuffisante,The previous audit found insufficient evidence for the event. The provided sources do not confirm the translation of relics in 836. More research is needed to verify the date and event details.,Search for reliable historical sources that specifically mention the translation of the relics of Saint Liboire to Paderborn in 836. Verify the accuracy of the date and the details of the event.
06c43bfb-74e7-4adf-80f1-c3a558021419,Fondation du royaume du Cambodge,0802-01-01,UPDATE_TITLE,DELETE,Fondation de l'Empire khmer,0802-01-01,true,B,0.7,INSUFFICIENT_EVIDENCE,absence_de_singularite,Le titre actuel est trop général. L'événement décrit correspond à la fondation de l'Empire khmer par Jayavarman II en 802. Le terme 'Empire khmer' est plus précis et correspond mieux à la description détaillée.,Mettre à jour le titre pour refléter la fondation de l'Empire khmer. Vérifier si la date est correcte par rapport à d'autres sources.
19ec1746-8efc-4767-924e-24e93f71dc76,Règne de Philippe II Auguste,1180-01-01,KEEP,DELETE,,,true,A,1,INSUFFICIENT_EVIDENCE,absence_de_singularite,Le titre et la date sont corrects et cohérents avec la description. Le règne de Philippe II Auguste a bien débuté en 1180.,Conserver la fiche telle quelle.
1f46a839-7c18-4a5e-b653-db5130ca5232,Politique de non-intervention en Espagne de la France,1936-01-01,UPDATE_DATE,REVIEW,Politique de non-intervention en Espagne,1936-08-08,true,B,0.8,INSUFFICIENT_EVIDENCE,absence_de_singularite,The policy of non-intervention in Spain was implemented during the Spanish Civil War (1936-1939). The date of 1936-08-08 corresponds to the official declaration of non-intervention. The title is updated to remove 'de la France' as the policy was also adopted by the UK.,Update the date to the start of the non-intervention policy during the Spanish Civil War. Update the title to remove 'de la France'.
e6d0bd88-8079-4d14-a650-17dfaa21dd52,Publication du Décret de Kutná Hora,1409-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"Le titre est clair et la description correspond bien à l'événement. Bien qu'il manque des sources externes directes, la description est suffisamment précise pour accepter l'événement.",Ajouter des sources externes pour renforcer la confiance dans la date.
