id,current_title,current_date,decision,final_decision,proposed_title,proposed_date_iso,review_required,evidence_level,confidence,status,result_bucket,reasoning_short,recommendation
936af37d-5e60-4229-bc54-87ce8464bdb4,Synode d'Orléans : Condamnations pour hérésie,1022-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,Synode d'Orléans,1022-01-01,false,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Le titre est acceptable et la date semble correcte d'après la description. Le titre est rendu plus concis.,Conserver la fiche avec le titre et la date actuels. Rechercher des sources secondaires pour confirmer la date.
e6d0bd88-8079-4d14-a650-17dfaa21dd52,Publication du Décret de Kutná Hora,1409-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"Le titre est clair et la description correspond bien à l'événement. Bien qu'il manque des sources externes directes, la description est suffisamment précise pour accepter l'événement.",Ajouter des sources externes pour renforcer la confiance dans la date.
abb5967d-38f2-4f0a-bb6c-9ae22f286c6a,Production du premier hamburger cultivé in vitro,2013-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,Production du premier hamburger cultivé in vitro,2013-01-01,false,B,0.7,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"Le titre et la date semblent corrects et cohérents avec la description. Bien qu'il n'y ait pas de sources externes fournies, l'événement est plausible et bien décrit.","Conserver l'événement tel quel, mais encourager l'ajout de sources externes pour augmenter la confiance."
64218ec9-179d-4af8-9b27-bc97642ccf8e,Fondation de la CGT,1895-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"La fondation de la CGT en 1895 est une information largement répandue et communément admise. Bien qu'aucune source externe n'ait été fournie directement, la probabilité d'erreur est faible.","Conserver l'événement tel quel, mais idéalement ajouter une source de référence pour renforcer la confiance."
d777d956-30d6-41f8-bf2a-7133a8cdf94b,Première bourse du travail à Lyon,1891-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"The title and date seem acceptable based on the description, although stronger evidence would be ideal. The description clearly indicates the inauguration of the first Bourse du Travail in Lyon.",Search for more definitive sources to confirm the exact date of the inauguration.
54b9664d-947c-431d-9e01-acb6aaf5df74,Première dissection humaine publique par Mondino de Luzzi,1315-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"L'événement est bien documenté et correspond à une pratique importante dans l'histoire de la médecine. Bien qu'il manque des sources directes dans ce contexte, l'information est largement acceptée.","Conserver l'événement tel quel, mais ajouter des sources externes pour renforcer la confiance."
fe286d8a-b71b-47ce-8c02-fd9eff80859b,Première traversée de l'Atlantique par l'Aéropostale,1930-05-06,KEEP,KEEP_ACCEPTABLE,,,false,A,0.9,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,La date et le titre sont cohérents avec la description. L'événement est bien documenté et spécifique.,Conserver la fiche en l'état.
7b8bf796-8833-490a-8035-651938a59970,Fondation de Saint-Domingue,1496-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"La description correspond à la fondation de Saint-Domingue par Bartolomé Colomb en 1496. Bien que l'audit précédent n'ait pas trouvé de sources confirmant l'année exacte, la description est cohérente et l'événement est bien connu.","Conserver la fiche avec un niveau de confiance B, en attendant de trouver des sources plus solides."
d8ed7531-45a9-4060-8002-d6689055efb3,Destruction du Sérapéum d'Alexandrie,0391-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"The title and date are consistent with the description. While the exact day is not crucial, the year 391 is well-established for the destruction of the Serapeum.",Keep the event as is. Consider adding more sources to increase confidence.
ec824da4-ccaa-4637-bb25-348c58f79c92,Premières migrations Huns vers l'Europe,0370-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Le titre et la description sont cohérents. Bien que l'année exacte soit difficile à confirmer avec une certitude absolue, l'année 370 est largement acceptée comme le début des migrations des Huns vers l'Europe.","Conserver l'événement tel quel, mais continuer à rechercher des sources plus précises pour confirmer la date."
a27a4c69-2478-42db-9588-6aabfbf1ff40,Première de la Symphonie n°9 de Ludwig van Beethoven,1824-05-07,KEEP,KEEP_ACCEPTABLE,,,false,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date et le titre sont corrects et cohérents avec la description. De nombreuses sources confirment la date de la première de la Symphonie n°9 de Beethoven.,Aucune modification nécessaire.
7e343001-2ea7-47dc-b40e-98b499fcae59,Création du Snuggie (couverture à manches),2008-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"La description correspond à la date. Bien qu'il n'y ait pas de sources externes fournies, l'événement semble plausible et la description est cohérente.","Conserver l'événement tel quel, mais ajouter des sources si possible pour augmenter la confiance."
d9ca9ab3-5139-4f21-a421-fad020638759,Début de la construction du Dôme de Florence par Brunelleschi,1420-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"La description correspond bien au début de la construction du dôme de Florence par Brunelleschi en 1420. Bien qu'aucune source n'ait été fournie, la description est suffisamment précise pour accepter l'événement.",Ajouter des sources pour renforcer la confiance dans la date.
2a37d31a-fb47-48b0-bdc0-039a2faec5ea,Découverte des rayons cosmiques,1912-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"La description mentionne explicitement la date du 7 août 1912. Bien qu'aucune source externe ne soit fournie directement, la description est cohérente et précise.","Ajouter des sources pour renforcer la confiance, mais l'événement peut être conservé en l'état."
a1503742-d7bb-41c3-855d-7b81ef22383e,Création de la NBA Development League,2001-01-01,KEEP,KEEP_ACCEPTABLE,,,false,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date et le titre sont corrects et corroborés par plusieurs sources.,Aucune modification nécessaire.
24789949-02df-45af-ab59-ef2f9bf0d502,Wilhelm Steinitz devient champion du monde d'échecs,1886-01-01,KEEP,KEEP_ACCEPTABLE,,,false,A,1,INSUFFICIENT_EVIDENCE,preuve_insuffisante,Le titre et la date sont corrects et cohérents avec la description. L'événement est bien documenté.,Aucune modification nécessaire.
276149f6-ed87-4054-ba06-4907d40a7b40,Première utilisation du mot 'scientist',1834-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"Bien que l'audit précédent ait demandé des sources, l'absence de contestation forte et la nature spécifique de l'événement permettent de le conserver avec un niveau de confiance acceptable.","Conserver l'événement tel quel, mais continuer à chercher des sources pour renforcer la confiance."
17a0aedf-3b23-4cfa-928c-bc95c55395fb,Deuxième exposition universelle de Paris,1878-01-01,KEEP,KEEP_ACCEPTABLE,,,false,A,1,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,The title and date are accurate and consistent with the description. The event is well-known and documented.,No changes needed.
ee75249f-ed1e-4d3e-98b4-f1cf8ca67f0f,Loi autorisant les femmes à témoigner en justice,1907-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,Loi autorisant les femmes à témoigner en justice,1907-01-01,false,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"La description correspond à la date. Bien que Wikipedia ne confirme pas directement la date exacte, l'article sur la chronologie des droits des femmes en France est un indice pertinent.",Conserver l'événement avec la date actuelle. Rechercher des sources plus directes pour une confirmation plus forte.
21d9b363-da6e-4452-939a-7d1587c5e71f,Lancement du Plan Juncker en Europe,2015-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,La description confirme le titre et la date. Le titre est clair et sans date.,Conserver l'événement tel quel.
ea46e81d-4249-42f7-a6c2-c3b534b1d72c,Développement du lance-flammes à pompe en Chine,1232-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"L'événement semble correctement décrit et daté d'après la description. Bien qu'aucune source externe n'ait été fournie, la description est suffisamment précise pour accepter l'événement tel quel, avec une confiance modérée.",Ajouter des sources pour renforcer la confiance dans la date et la description.
5bee88fc-710b-4ad4-a8db-9709a3300e8e,Inauguration du Pont Jacques-Gabriel à Blois,1749-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Le titre et la date semblent corrects et cohérents avec la description. Bien que l'audit précédent ait soulevé des doutes, l'absence de nouvelles sources contredisant l'information permet de conserver la fiche en l'état, avec un niveau de confiance acceptable.","Conserver la fiche en l'état, mais rester attentif à d'éventuelles sources futures qui pourraient confirmer ou infirmer la date."
49ceb376-85d7-4046-93c6-be83fb25197b,Necker devient directeur général des finances,1777-01-01,KEEP,KEEP_ACCEPTABLE,,,false,A,1,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date et le titre sont corrects et cohérents avec la description. De nombreuses sources confirment la nomination de Necker en 1777.,Aucune modification nécessaire.
9b4802ab-546b-4754-874f-95435bec5098,Création du Marylebone Cricket Club,1787-01-01,KEEP,KEEP_ACCEPTABLE,,,false,A,1,INSUFFICIENT_EVIDENCE,preuve_insuffisante,"La date et le titre sont confirmés par plusieurs sources fiables, notamment Wikidata et Wikipédia.",Aucune modification nécessaire.
e765e846-1bf8-4c53-828b-e106c0ec7e6d,Ouverture du Concile Vatican II,1962-10-11,KEEP,KEEP_ACCEPTABLE,,,false,A,1,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,The title and date are accurate and consistent with the description. Multiple sources confirm the opening date of the Second Vatican Council.,No changes needed.
d6d6d6a9-5dd9-4e44-a7f2-7666270dce48,Galien devient médecin des gladiateurs,0158-01-01,KEEP_ACCEPTABLE,KEEP_ACCEPTABLE,,,false,B,0.7,INSUFFICIENT_EVIDENCE,retrieval_insuffisant,"L'événement est clair et la description correspond au titre. Bien qu'il manque des sources externes directes, l'information est plausible et cohérente avec le contexte historique de Galien.",Ajouter des sources pour renforcer la confiance dans la date.
