id,current_title,current_date,decision,final_decision,proposed_title,proposed_date_iso,review_required,evidence_level,confidence,status,result_bucket,reasoning_short,recommendation
a5de72c7-834f-455d-beab-cc320b5d73bc,Création du duché de Bourgogne,0888-01-01,UPDATE_DATE,UPDATE_DATE,,0880-01-01,false,A,0.9,POTENTIAL_DATE_ERROR,divergence_date,"Wikidata indique 880 comme date de création du duché de Bourgogne. L'article Wikipédia mentionne que le duché est issu de la Bourgogne franque et tenu par différentes dynasties à partir de 898. Cependant, Wikidata fournit une date précise.","Mettre à jour la date avec 0880-01-01, car c'est la date la plus précise fournie par Wikidata et cohérente avec la description."
3714820c-9157-4666-9dd8-f761c39039a2,Congrès de paix d'Utrecht,1712-01-01,UPDATE_DATE,UPDATE_DATE,,1713-01-01,false,A,0.9,POTENTIAL_DATE_ERROR,divergence_date,Wikidata et Wikipedia indiquent 1713 comme année de signature des traités d'Utrecht. La description est cohérente avec cette date.,Mettre à jour la date à 1713-01-01.
a2b573d4-82a3-4da5-a17b-633810991fba,Construction de la cathédrale de Monreale en Sicile,1174-01-01,UPDATE_DATE,UPDATE_DATE,,1172-01-01,false,A,1,POTENTIAL_DATE_ERROR,divergence_date,Wikidata et l'audit précédent indiquent 1172 comme date de début de la construction. La description reste cohérente.,Mettre à jour la date de début de la construction à 1172.
0e430afa-6bed-4a43-8b5f-e6bcd2063c13,Création de la Royal Society,1662-01-01,UPDATE_DATE,UPDATE_DATE,,1660-11-28,false,A,1,POTENTIAL_DATE_ERROR,divergence_date,"La date de fondation de la Royal Society est le 28 novembre 1660, comme indiqué par Wikidata et confirmé par les articles Wikipédia en français et en anglais. La description est cohérente avec cette date.","Mettre à jour la date de l'événement avec la date précise de fondation, soit le 1660-11-28."
688c2636-81db-4ef2-a14e-ba4a12fcdb73,Début du projet ITER,2007-01-01,UPDATE_DATE,UPDATE_DATE,,2006-01-01,false,A,0.9,POTENTIAL_DATE_ERROR,divergence_date,Wikidata indique le début du projet ITER en 2006. La description est cohérente avec ce projet.,Mettre à jour la date au 1er janvier 2006.
3a049f85-2ad8-44a6-9c63-48ef27afb3df,Bataille de Monte Castello,1114-01-01,UPDATE_DATE,UPDATE_DATE,,1944-11-25,false,A,1,POTENTIAL_DATE_ERROR,divergence_date,La date actuelle (1114-01-01) est incorrecte. Les sources Wikipédia (FR et EN) et Wikidata indiquent que la bataille de Monte Castello s'est déroulée à partir du 25 novembre 1944. La description correspond à la bataille de 1944.,"Mettre à jour la date de l'événement avec la date de début de la bataille, soit le 25 novembre 1944."
2e4cc1e2-7803-434a-96a5-590f5847693a,Création du piano moderne,1709-05-14,UPDATE_DATE,UPDATE_DATE,,1720-01-01,false,A,0.9,POTENTIAL_DATE_ERROR,divergence_date,"Wikidata et Wikipedia indiquent 1720 comme date de création du piano moderne, et non 1709 (date du piano-forte).",Mettre à jour la date de création du piano moderne à 1720.
4d5727db-c93a-465b-b913-0d2c55913e89,Fondation de l'Ordre de Fontevraud,1115-01-01,UPDATE_DATE,UPDATE_DATE,,1101-01-01,false,A,1,POTENTIAL_DATE_ERROR,divergence_date,Les sources Wikipédia en français et en anglais indiquent que l'Ordre de Fontevraud a été fondé en 1101.,Mettre à jour la date de fondation de l'Ordre de Fontevraud à 1101-01-01.
248f7bb5-c274-443c-8dcf-34a5d2232fd0,Début de la guerre de Succession d'Espagne,1702-01-01,UPDATE_DATE,UPDATE_DATE,,1701-03-01,false,A,1,POTENTIAL_DATE_ERROR,divergence_date,Wikidata indique le 1er mars 1701 comme date de début de la guerre de Succession d'Espagne. La description est cohérente avec cette date.,Mettre à jour la date au 1er mars 1701.
107d3c36-20d5-44c9-b34a-46edd6523499,Mise en latin écrit de la Loi salique sous Clovis,0510-01-01,UPDATE_DATE,UPDATE_DATE,,0500-01-01,false,A,0.9,POTENTIAL_DATE_ERROR,divergence_date,"Wikidata et plusieurs sources indiquent que la Loi salique a été mise par écrit en latin vers 500, et non en 510.",Mettre à jour la date avec l'année 500.
e7b1d255-86f1-4b69-842c-92dbe13e3668,Titien peint L'Assomption de la Vierge,1523-01-01,UPDATE_DATE,UPDATE_DATE,L'Assomption de la Vierge (Titien),1517-01-01,false,A,0.9,POTENTIAL_DATE_ERROR,divergence_date,"Plusieurs sources, dont Wikidata et Wikipédia, indiquent que la réalisation de L'Assomption de la Vierge par Titien a débuté vers 1517 (entre 1515 et 1518). Le titre est mis à jour pour correspondre au titre de l'oeuvre.",Mettre à jour la date de début de la réalisation de l'oeuvre à 1517.
140c8d2c-331d-4527-8c6a-d3a11ea20c48,Création du premier parc national d'Abisko en Suède,1950-05-11,UPDATE_DATE,UPDATE_DATE,,1909-05-24,false,A,1,POTENTIAL_DATE_ERROR,divergence_date,La date de création du parc national d'Abisko est le 24 mai 1909 selon Wikidata et Wikipedia.,Mettre à jour la date au 24 mai 1909.
5f98a72c-b4f5-4264-95b2-ae32c2b4deb8,Brevet du pneu pneumatique (Dunlop),1888-01-01,UPDATE_DATE,UPDATE_DATE,,1889-01-01,false,A,1,POTENTIAL_DATE_ERROR,divergence_date,"Wikidata et l'article Wikipédia Dunlop indiquent 1889 comme date de création de Dunlop, ce qui correspond probablement au brevet.",Mettre à jour la date à 1889-01-01.
4525e647-e914-4b28-8e07-19ab077f0209,Apparition du jeu d'échecs Chaturanga,0600-01-01,UPDATE_DATE,UPDATE_DATE,,0601-01-01,false,A,0.9,POTENTIAL_DATE_ERROR,divergence_date,Wikidata indique 601 comme date de début du jeu. La description reste cohérente.,Mettre à jour la date à 601-01-01 selon Wikidata.
584df047-7e87-4111-ab23-1a1e44621ec1,Création de l’Union des sociétés françaises de sports athlétiques,1897-01-01,UPDATE_DATE,UPDATE_DATE,,1887-11-20,false,A,1,POTENTIAL_DATE_ERROR,divergence_date,"La date de création de l'USFSA est le 20 novembre 1887, comme indiqué par Wikidata et confirmé par l'article Wikipédia en français.",Mettre à jour la date de l'événement avec la date correcte du 20 novembre 1887.
422c4576-ec61-45b1-b14e-b3f08dc3639f,Plotin fonde l'école néoplatonicienne,0244-01-01,UPDATE_DATE,UPDATE_DATE,,0246-01-01,false,A,0.9,POTENTIAL_DATE_ERROR,divergence_date,L'article Wikipédia en français sur Plotin indique qu'il a installé son école à Rome en 246. Cette date est cohérente avec la fondation de l'école néoplatonicienne par Plotin.,Mettre à jour la date de l'événement avec 246.
