id,current_title,current_date,decision,final_decision,proposed_title,proposed_date_iso,review_required,evidence_level,confidence,status,result_bucket,reasoning_short,recommendation
3be1a606-f0d1-4676-b4e9-218fc5c04a88,Paiement par Charles le Chauve d'un tribut aux Normands pour épargner Paris,0852-01-01,UPDATE_BOTH,UPDATE_BOTH,Siège de Paris par les Vikings,0885-11-25,true,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"L'événement décrit correspond au siège de Paris par les Vikings, qui a débuté le 25 novembre 885. La date et le titre actuels sont incorrects. Les sources Wikipedia et Wikidata confirment cette date.",Mettre à jour le titre et la date avec les informations correctes.
dddc3233-649e-41ff-a3ed-c9a74bfba87a,Création de SOS Racisme – précurseurs et contexte,1980-01-01,UPDATE_BOTH,UPDATE_BOTH,Création de SOS Racisme,1984-01-01,true,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La description mentionne la création de SOS Racisme en 1984. Le titre est plus clair sans la mention des précurseurs. De nombreuses sources confirment la création de SOS Racisme en 1984.,Mettre à jour le titre et la date avec la création effective de SOS Racisme en 1984.
4d322669-0e1f-4dc9-888b-96bc489e3489,Catastrophe de l’usine AZF de Toulouse – préparation du site,2001-01-01,UPDATE_BOTH,UPDATE_BOTH,Catastrophe de l'usine AZF,2001-09-21,true,A,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,"The current title refers to the preparation of the site, which is not the main event. The main event is the explosion. The date should be updated to the date of the explosion.",Update the title to 'Catastrophe de l'usine AZF' and the date to '2001-09-21' to reflect the actual event.
24a352d6-3af4-482b-8e9c-c92ada39e8fb,Les Français approuvent la baisse du mandat présidentiel,2000-01-01,UPDATE_BOTH,UPDATE_BOTH,Référendum français sur le quinquennat,2000-09-24,true,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"Le titre actuel est factuel mais pas optimal. Le titre proposé est plus standard et correspond à l'appellation usuelle de l'événement. La date du 24 septembre 2000 est la date du référendum sur le quinquennat, confirmée par de nombreuses sources.",Vérifier l'orthographe et la grammaire du titre et de la description.
d5317bde-a7e3-420a-bae9-d8c673dc76a2,Début de la colonisation du Congo Belge,1885-01-01,UPDATE_BOTH,UPDATE_BOTH,Création du Congo Belge,1908-11-15,true,A,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,Le Congo Belge a été créé le 15 novembre 1908. Le titre initial est incorrect et la date ne correspond pas à la création du Congo Belge.,Mettre à jour le titre et la date pour correspondre à la création du Congo Belge.
4764b56c-be2e-43e6-85ee-033b2cee5d46,Irène devient impératrice byzantine,0797-01-01,UPDATE_BOTH,UPDATE_BOTH,Accession au trône d'Irène l'Athénienne,0797-08-01,true,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,Le titre actuel est acceptable mais peut être amélioré pour plus de précision. La date est incorrecte. Irène est devenue impératrice en août 797 après avoir déposé son fils Constantin VI. Le titre proposé est plus formel et précis. La date est corrigée selon les sources historiques.,Vérifier si le titre 'Accession au trône d'Irène l'Athénienne' est l'appellation la plus officielle ou standard. Confirmer la date exacte (jour) de l'accession au trône.
5919ad05-48da-49af-b047-c4e81afb5c5f,Début de la Guerre des Boers en Afrique du Sud,1880-01-01,UPDATE_BOTH,UPDATE_BOTH,Première Guerre des Boers,1880-12-16,true,A,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,L'événement actuel est ambigu car il existe deux guerres des Boers. La date actuelle est incorrecte. La Première Guerre des Boers a commencé le 16 décembre 1880.,Mettre à jour le titre et la date pour spécifier la Première Guerre des Boers.
cf30b7ed-5bc5-48cf-8d71-0ce78c6d18bd,Deuxième défaite du Roi de France à Varaville face à Guillaume le Conquérant,1057-01-01,UPDATE_BOTH,UPDATE_BOTH,Bataille de Varaville,1058-01-01,true,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La description indique clairement que la bataille de Varaville a eu lieu en 1058. Le titre actuel est incorrect et doit être mis à jour. Le titre proposé est plus concis et standard.,Mettre à jour le titre et la date pour refléter les informations correctes sur la bataille de Varaville.
e575e77f-9ccb-403b-97e6-d0357c47dd9b,Lancement du satellite artificiel XMM-Newton par l'ESA,1999-01-01,UPDATE_BOTH,UPDATE_BOTH,Lancement du satellite XMM-Newton,1999-12-10,true,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La date de lancement du satellite XMM-Newton est le 10 décembre 1999. Le titre est plus clair sans mentionner l'ESA.,Vérifier que la description correspond bien au lancement du 10 décembre 1999.
0f07b58d-ccf5-41bd-99cc-82b6e3f62927,Lancement de l'Observatoire de Paris,1667-06-21,UPDATE_BOTH,UPDATE_BOTH,Inauguration de l'Observatoire de Paris,1671-09-05,true,A,0.9,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,La description indique clairement que l'inauguration a eu lieu le 5 septembre 1671. Le titre est mis à jour pour refléter l'événement décrit.,Mettre à jour le titre et la date pour correspondre à l'inauguration de l'Observatoire de Paris.
