id,current_title,current_date,decision,final_decision,proposed_title,proposed_date_iso,review_required,evidence_level,confidence,status,result_bucket,reasoning_short,recommendation
3b965e1f-a963-49b8-8065-eb5e7c0252bc,Institution des Monts-de-piété,1515-01-01,DELETE,DELETE,,,true,A,0.9,INSUFFICIENT_EVIDENCE,absence_de_singularite,L'événement décrit un processus et non un événement unique. La date de 1515 n'est pas univoque.,Supprimer l'événement car il décrit un processus plutôt qu'un événement singulier.
281aeb82-03f2-473c-bbc3-8f0eb18eaaee,Alliance franco-ottomane,1543-01-01,DELETE,DELETE,,,true,A,1,INSUFFICIENT_EVIDENCE,absence_de_singularite,"L'alliance franco-ottomane est un processus historique de longue durée, pas un événement singulier. La date fournie est incorrecte.",Supprimer car il s'agit d'une alliance de longue durée et non d'un événement ponctuel. La date est incorrecte.
06c43bfb-74e7-4adf-80f1-c3a558021419,Fondation du royaume du Cambodge,0802-01-01,UPDATE_TITLE,DELETE,Fondation de l'Empire khmer,0802-01-01,true,B,0.7,INSUFFICIENT_EVIDENCE,absence_de_singularite,Le titre actuel est trop général. L'événement décrit correspond à la fondation de l'Empire khmer par Jayavarman II en 802. Le terme 'Empire khmer' est plus précis et correspond mieux à la description détaillée.,Mettre à jour le titre pour refléter la fondation de l'Empire khmer. Vérifier si la date est correcte par rapport à d'autres sources.
19ec1746-8efc-4767-924e-24e93f71dc76,Règne de Philippe II Auguste,1180-01-01,KEEP,DELETE,,,true,A,1,INSUFFICIENT_EVIDENCE,absence_de_singularite,Le titre et la date sont corrects et cohérents avec la description. Le règne de Philippe II Auguste a bien débuté en 1180.,Conserver la fiche telle quelle.
e24d290e-27e6-4078-ad93-ae10420b7e3b,Construction du premier drakkar viking,0800-01-01,DELETE,DELETE,,,true,A,1,INSUFFICIENT_EVIDENCE,absence_de_singularite,"L'événement décrit un développement technologique progressif, et non un événement unique. Plusieurs sources confirment que la construction des drakkars s'est étalée sur une période.",Supprimer car il s'agit d'un processus de développement et non d'un événement singulier.
ae3b80ae-09d2-4673-a2e7-c3583a308e36,Couronnement d'Otton III comme empereur du Saint-Empire romain germanique,0996-01-01,KEEP,DELETE,,,true,B,0.8,INSUFFICIENT_EVIDENCE,annee_exacte_introuvable,"The current title and date are acceptable. The description is consistent with the title and date. While a more precise date might be available, the current information is reasonably accurate.","Keep the event as is. Further research could be done to find a more precise date, but it is not strictly necessary."
b703e3a6-794f-46e4-b5bd-08e43ea21690,Traduction arabe de textes médicaux grecs en Sicile,1150-01-01,DELETE,DELETE,,,true,A,1,INSUFFICIENT_EVIDENCE,absence_de_singularite,L'événement décrit un processus et non un événement singulier datable à une année exacte. Il s'agit d'une activité continue plutôt qu'un événement ponctuel.,Supprimer car l'événement décrit un processus et non un événement singulier datable à une année exacte.
7d95457e-0ad5-4ece-9e50-f021e46f1e37,Publication du 'Roman de la Rose',1300-01-01,DELETE,DELETE,,,true,A,1,INSUFFICIENT_EVIDENCE,absence_de_singularite,"L'œuvre a été écrite sur une période de temps, pas un événement unique.",Supprimer l'événement car il décrit une période d'écriture plutôt qu'un événement unique dans une année spécifique.
948da1d0-1247-4d50-9388-26552f0f5325,Construction du Fort Saint-Jean à Malte,1565-01-01,DELETE,DELETE,,,true,A,1,INSUFFICIENT_EVIDENCE,absence_de_singularite,"La construction d'un fort est un processus qui s'étend sur une période, et non un événement ponctuel. L'audit précédent a correctement identifié ce problème.","Supprimer l'événement car il décrit une construction, qui est une période, pas un événement singulier."
35017165-8169-4ae9-9a18-09979715290d,Guerre de la banane au Honduras,1924-01-01,DELETE,DELETE,,,true,A,1,INSUFFICIENT_EVIDENCE,absence_de_singularite,"La Guerre des Bananes est une période d'interventions militaires américaines, pas un événement unique. La date fournie est donc inappropriée.",Supprimer l'entrée car elle représente une période historique et non un événement singulier.
